machine_id,machine_type,labor_cost,maintain_cost,transport_cost,operation_cost,total_cost,total_area,total_operation_time,maintain_rate_hour,labor_rate_ton,total_distance,travel_liter_rate_km,operate_liter_rate_ton,total_leaf_ton,setup_time,travel_liter,operation_liter,profit_predict,income
M106,Sweeper,4338.959999999999,247.695,114.46301896727644,1952.5319999999997,6653.650018967275,180.79,24.7695,10.0,20.0,19.077169827879406,0.2,0.3,216.94799999999998,0.16666666666666666,3.815433965575881,65.08439999999999,216947.99999999997,0.0
M107,Sweeper,3985.4400000000005,197.7266666666667,97.16076606104636,1793.448,6073.775432727713,166.06,19.77266666666667,10.0,20.0,16.193461010174392,0.2,0.3,199.27200000000002,0.16666666666666666,3.2386922020348785,59.781600000000005,199272.00000000003,0.0
M109,Baler,14708.159999999998,624.63,200.81640136595965,6453.2051999999985,21986.811601365953,153.21,20.821,30.0,80.0,16.73470011382997,0.4,1.17,183.85199999999998,0.25,6.693880045531988,215.10683999999995,183851.99999999997,0.0
M110,Baler,13942.079999999998,1103.2,217.9266601931307,8713.8,23977.00666019313,193.64,36.77333333333333,30.0,60.0,16.142715569861533,0.45,1.25,232.36799999999997,0.25,7.26422200643769,290.46,232367.99999999997,0.0
M112,Picker,10599.6,298.88,154.30473419460236,2098.7208,13151.505534194603,176.66000000000003,14.944,20.0,50.0,12.858727849550194,0.4,0.33,211.99200000000002,0.16666666666666666,5.143491139820078,69.95736000000001,211992.00000000003,0.0
M113,Picker,10211.4,410.38,112.09698061468184,2144.394,12878.270980614681,170.19000000000003,20.519,20.0,50.0,20.75870011382997,0.18,0.35,204.228,0.16666666666666666,3.7365660204893945,71.4798,204228.0,0.0
M114,Truck,16959.36,149.44,77.15236709730118,1271.9520000000002,18457.9043670973,176.66000000000003,14.944,10.0,80.0,12.858727849550194,0.2,0.2,211.99200000000002,0.16666666666666666,2.571745569910039,42.39840000000001,211992.00000000003,211992.00000000003
M115,Truck,16338.240000000002,205.19,155.6902508537248,1041.5628000000002,17740.683050853724,170.19000000000003,20.519,10.0,80.0,20.75870011382997,0.25,0.17,204.228,0.16666666666666666,5.189675028457493,34.71876,204228.0,204228.0
